FORMULA	FIXEDMASS
C19H4F33NS	904.9537514
C19H7F32NOS	904.9737379
C19H6F32O2S	905.9577535
C22H12F30N2O2	906.0419742
C21H17F27N2O4S	906.04779
C20H20F25N2O5S2	907.0408957
C21H18F27N2O4S	907.0550664
C22H16F29N2O3	907.0692372
C14HF33O3S2	907.8840172
C20H9F33O2	908.0076
C22H17F29N2O3	908.0776108
C17H2F32O4S	909.9162826
C20H8F34O	910.0032
C22H16F30N2O2	910.0732744
C20H26F19N2O10S3	911.0440706
C22H28F21N2O8S2	911.0946269
C21H17F29N2O2S	912.0547672
C22H19F29NO2S	912.0667946
C20H12F29NO4S	913.0023972
C18HF35O2	913.941767
C22H15F31NO2	914.06023
C21H22F23N2O7S2	915.0495685
C22H20F25N2O6S	915.0637393
C28H37F21O9	916.2102
C21H24F23N2O7S2	917.0652186
C21H7F33O2	917.9919107
C16F30N9P	918.9535242
C21H18F25NO6S2	919.0176348
C21H22F25N2O5S2	921.0565457
C21H17F26O4PS2	921.9890714
C22H12F34	922.0396099
C23H19F29N2OS	922.0755026
C20H20F25N2O6S2	923.0358103
C26H28F25N2O3S	923.1415957
C28H42F17NO11S	923.2207119
C17H4F31I	923.8862729
C18HF33O3S	923.9119462
C18H8F31O5P	923.9614348
C21H12F29NO4S	925.0023972
C20H5F35O	925.9781525
C20H8F34S	925.9803807
C32H17F26P	926.0652709
C30H40F21I	926.1839419
C18H5F33O3S	927.9432463
C18H6F33O3P	927.9527619
C19H3F35O2	927.957417
C26H29F25O7	928.1514
C21H16F29NO4S	929.0336974
C21H26F21N2O8S3	929.0510478
C23H22F25N2O6S	929.0793893
C19H5F35S	929.9553089
C26H28F26O6	930.1471
C21H22F23N2O8S2	931.0444831
C16HF33O5S	931.9017754
C22H9F33O2	932.0075608
C22H14F32NO2	932.0508081
C31H46F17O10P	932.255714
C21H21F25N2O6S2	936.0441839
C34H57F13O14	936.3541
C21H22F25N2O6S2	937.0514603
C24H22F29N2OS	937.0984291
C18F38	937.9393224
C24H17F27Sn	937.9921072
C22H14F29NO4S	939.0180473
C24H21F29O5	940.0926
C17HF33O5S	943.9017754
C18H5F33O4S	943.9381609
C18H6F33O4P	943.9476766
C30H33F29	944.2119194
C16F33I	945.8517793
C25H22F29N2O3	949.1161874
C17HF35O3S	949.9087526
C17H2F35O3P	949.9182683
C17HF35O5	949.9265108
C20HF35N2O	949.9530004
C31H17ClF26O2	950.0501912
C24H16F34	950.07091
C22H24F25N2O6S2	951.0671104
C20H2F34O4	951.941018
C20H2F34O4	951.941018
C20H6F34N2O2	951.9886369
C22H13F33O3	952.0338
C24H22F29N2O2S	953.0933437
C22H8F30O7	953.9790992
C34H21F26P	954.096571
C31H45F19O11	954.2658484
C20H4F35NS	954.9505578
C20H7F34NOS	954.9705443
C20H6F34O2S	955.9545599
C22H17F29N2O4S	956.0445964
C22H17F29N2O4S	956.0445964
C26H22F26O4S2	956.0544349
C22H18F29N2O4S	957.0518729
C20H8F34S2	957.9524517
C20H9F34O2P	957.9797256
C23H16F30O2S2	958.0112684
C17H8F26I2	959.83003
C18H2F34O4S	959.913089
C21H26F21N2O10S3	961.0408771
C23H28F23N2O8S2	961.0914333
C19HF37O2	963.9385734
C20H5F37O	963.9749589
C22H22F25N2O7S2	965.046375
C17HF35O4S	965.9036672
C28H8F26S4	965.909368
C21H4F34O4	965.9566681
C22H24F25N2O7S2	967.062025
C30H46F17NO12S	967.2469267
C22H7F35O2	967.9887172
C18F39N	970.9407996
C23H20F29N2O4S	971.0675229
C28H33F25O8	972.1776
C27H28F27N2O3S	973.1384021
C18H10F26I2	973.84568
C18H4F33I	973.8830794
C19H8F33O5P	973.9582412
C28H32F26O7	974.1733
C16BrF33O5	977.8402165
C24H17F33NO2	978.0726865
C22H26F23N2O8S3	979.0478543
C24H22F27N2O6S	979.0761958
C18H3F35O6	979.9370755
C20H5F37S	979.9521153
C25H21F29N2O3S	980.0809819
C16HF34NO4S2	980.880409
C23H13F34NO2	981.0403381
C22H22F25N2O8S2	981.0412896
C25H22F29N2O3S	981.0882584
C17HF35O5S	981.8985818
C23H8F30O8	981.9740138
C23H9F35O2	982.0043672
C26H25F29O6	984.1188
C23H18F29NO4S2	987.0214184
C20H10F33O3PS	987.9561331
C20H9F34O4P	989.9695549
C18H3F34I	991.8736576
C22H18F30NO6P	993.0392705
C18HF35O7	993.9163401
C19H6F35O4P	993.944483
C18F36O6	995.9120036
C24H17F33O4	996.06
C22H5ClF30N2O4S	997.9179519
C38H50F17N3O6S	999.3148871
C38H50F17N3O6S	999.3148871
C18HF37O3S	999.905559
C18H2F37O3P	999.9150747
C20H14F26I2	1001.87698
C18HF38O2P	1001.910738
C21H12F33O3PS	1001.971783
C23H18F29NO5S2	1003.016333
C18F40N2	1003.942277
C20H19F26N2O8PS2	1003.990528
C32H45F21O11	1004.262655
C21H4F37NS	1004.947364
C19H3F35O7	1007.93199
C24H14F34N2O2	1008.051237
C20F38O3	1009.924066
C22H8F38O	1009.9968
C22H26F23N2O10S3	1011.037684
C24H28F25N2O8S2	1011.08824
C32H50F17NO13S	1011.273141
C20HF39O2	1013.93538
C30H37F25O9	1016.2038
C23H7F37O2	1017.985524
C30H36F26O8	1018.1995
C23H18F29NO6S2	1019.011248
C23H17F30O4PS2	1021.982684
C28H28F29N2O3S	1023.135209
C19H4F35I	1023.879886
C23H12F33NO4S	1024.99601
C22H8F38S	1025.973994
C20H5F37O3S	1027.936859
C20H6F37O3P	1027.946375
C28H29F29O7	1028.145
C23H26F25N2O8S3	1029.044661
C25H22F29N2O6S	1029.073002
C24H9F37O2	1032.001174
C20F42	1037.932935
C24H14F33NO4S	1039.01166
C26H21F33O5	1040.0862
C20H5F37O4S	1043.931774
C18F37I	1045.845392
C19HF39O3S	1049.902365
C19H2F39O3P	1049.911881
C22H13F34O6P	1049.990684
C34H54F17NO14S	1055.299356
C25H16F34O2S2	1058.004881
C23H26F25N2O10S3	1061.03449
C32H40F26O9	1062.2257
C24H4Cl4F30O4	1065.838466
C25H20F33N2O4S	1071.061136
C30H33F29O8	1072.1712
C29H28F31N2O3S	1073.132015
C46H60F17N3O4S	1073.403308
C20H10F30I2	1073.839293
C20H4F37I	1073.876692
C26H17F37NO2	1078.066299
C25H13F38NO2	1081.033951
C28H25F33O6	1084.1124
C28H24F34O5	1086.108083
C22H10F37O3PS	1087.949746
C33H17F34NO	1089.076724
C22H9F38O4P	1089.963168
C22H9F38O4P	1089.963168
C30H26F34N2O2	1092.145138
C24H18F34NO6P	1093.032883
C36H58F17NO15S	1099.325571
C23H12F37O3PS	1101.965396
C22H19F30N2O8PS2	1103.984141
C34H45F25O11	1104.256268
C24H8F42O	1109.9905
C20HF41O6	1115.911845
C32H37F29O9	1116.1975
C25H7F41O2	1117.979136
C25H17F34O4PS2	1121.976297
C26H12F42	1122.026836
C30H28F33N2O3S	1123.128821
C24H8F42S	1125.967606
C22H5F41O3S	1127.930472
C22H6F41O3P	1127.939988
C30H29F33O7	1128.1386
C24H12F39O4P	1135.985046
C24H12F39O4P	1135.985046
C22F46	1137.926548
C38H62F17NO16S	1143.351786
C20F41I	1145.839005
C21H3F41O7	1145.922409
C33H27F30N3O3S2	1147.10148
C24H13F38O6P	1149.984297
C28H16F42	1150.058136
C38H21F34P	1154.083797
C35H45F27O11	1154.253074
C27H16F38O2S2	1157.998494
C21H8F34I2	1159.817256
C21F42O7	1161.897338
C24H13F39Sn	1161.941646
C32H33F33O8	1172.1648
C31H28F35N2O3S	1173.125628
C22H10F34I2	1173.832906
C43H45F23O11	1174.259461
C30H20F42	1178.089436
C27H13F42NO2	1181.027564
C24F45N3	1184.937367
C30H24F38O5	1186.101696
C40H66F17NO17S	1187.378
C23H5F41O8	1187.932974
C24H10F41O3PS	1187.943359
C24H9F42O4P	1189.956781
C50H52F17N4O8P	1190.325131
C26H18F38NO6P	1193.026496
C26H18F38NO6P	1193.026496
C24H14F34I2	1201.864206
C25H12F41O3PS	1201.959009
C27H17F39Sn	1201.972946
C24H19F34N2O8PS2	1203.977754
C32H24F42	1206.120736
C36H12F39P	1216.005388
C34H37F33O9	1216.1911
C27H17F38O4PS2	1221.96991
C32H28F37N2O3S	1223.122434
C26H8F46S	1225.961219
C22F46O6	1233.896036
C26H12F43O4P	1235.978659
C24F50	1237.920161
C30H17F39Sn	1237.972946
C22F45I	1245.832618
C53H55F17N7O7P	1255.362913
C29H16F42O2S2	1257.992107
C39H18F39P	1258.052338
C36H12F39O3P	1263.990131
C44H36F34N2O2	1270.223388
C56H55F17N5O8P	1279.35168
C29H13F46NO2	1281.021177
C23HF47O7	1281.897179
C33H26F34N4O6S2	1284.075086
C54H57F17N7O8P	1285.373478
C32H24F42O5	1286.095309
C26H9F46O4P	1289.950394
C26H9F46O4P	1289.950394
C28H18F42NO6P	1293.020109
C42H24F39P	1300.099288
C24HF50O2P	1301.891577
C33H26F34N4O8S2	1316.064915
C28H18F34I2O4	1317.875165
C29H17F42O4PS2	1321.963523
C30H12F50	1322.014061
C28H8F50S	1325.954832
C24F48O8	1327.882672
C24H12F42N3O6P3	1328.92683
C28H12F47O4P	1335.972272
C24F49I	1345.826231
C37H27F38N3O3S2	1347.088706
C32H16F50	1350.045362
C31H16F46O2S2	1357.98572
C26H10F42I2	1373.820132
C34H20F50	1378.076662
C31H13F50NO2	1381.01479
C34H24F46O5	1386.088922
C27H12F42I2	1387.835782
C28H9F50O4P	1389.944006
C30H18F46NO6P	1393.013722
C28H14F42I2	1401.851432
C36H24F50	1406.107962
C31H17F46O4PS2	1421.957136
C30H8F54S	1425.948445
C30H12F51O4P	1435.965885
C26F53I	1445.819844
C26HF53O8	1447.882513
C32H22F42I2	1457.914032
C33H16F50O2S2	1457.979333
C30F57N3	1484.918206
C36H24F50O5	1486.082535
C30H9F54O4P	1489.937619
C30H9F54O4P	1489.937619
C32H18F50NO6P	1493.007335
C27F54O9	1493.868005
C42H12F51P	1515.986226
C42H12F51P	1515.986226
C44H40F50	1518.233162
C30H18F48N3O6P3	1520.9642
C33H17F50O4PS2	1521.950749
C32H8F58S	1525.942058
C46H44F50	1546.264462
C41H27F46N3O3S2	1547.075932
C35H16F54O2S2	1557.972946
C30H10F50I2	1573.807357
C38H24F54O5	1586.076148
C32H9F58O4P	1589.931232
C34H18F54NO6P	1593.000948
C48H24F51P	1600.080127
C48H24F51P	1600.080127
C32H14F50I2	1601.838657
C33H27F45N3O10PS3	1606.987764
C29HF59O9	1613.867847
C35H17F54O4PS2	1621.944362
C34H8F62S	1625.935671
C36H22F50I2	1657.901258
C37H16F58O2S2	1657.966559
C30F60O10	1659.853339
C34H9F62O4P	1689.924845
C37H17F58O4PS2	1721.937974
C36H8F66S	1725.929284
C36H12F63O4P	1735.946723
C36H27F51N3O10PS3	1756.978183
C39H16F62O2S2	1757.960171
C36H9F66O4P	1789.918458
C46H42F50I2	1798.057758
C38H8F70S	1825.922897
C41H16F66O2S2	1857.953784
C38H9F70O4P	1889.912071
C40H8F74S	1925.91651
C43H16F70O2S2	1957.947397
C42H26F64N3O6P3	1977.001252
C42H12F75O4P	2035.927562
C45H16F74O2S2	2057.94101
C48H12F87O4P	2335.908401
C48H12F90N3O6P3	2528.850185
C47HF95O15	2609.77985
C54H12F102N3O18P3	3020.769999
C92H26F100N4S4	3213.944353
